author,title,subtitle,year,author_gender,pseudonym,genre,general_genre,genre1,genre2,genre3,genre4,genre5,canon,narration,characters,city,source,separate_edition,has_text,file_name,characters_clean,char_nan,char_дворяне,char_аристократы,char_разночинцы,char_легендарные_исторические_фигуры,char_военные,char_крестьяне,char_купцы,char_чиновники,char_народности_и_этнические_группы,char_криминальный_мир,char_революционеры,char_духовенство,char_творческие_люди,char_рабочие,char_женщины,char_помещики,char_другое,char_горожане,char_сектанты,char_мещане,char_казаки,char_бояре,char_студенты,char_мифическое,char_князья,char_учителя,char_моряки,char_эмигранты,char_придворная_знать,char_семейная_пара,char_рыцари,char_графы,char_слуги,char_врачи,char_ученые,char_types_count,has_char_info
"Немирович-Данченко, Василий Иванович","Жизнь, как она есть. На море",Из воспоминаний моряка,1874,мужской,0,авантюрный,приключенческий,,,,,,0,,['военные'],Санкт-Петербург,Нива,1,0,,['военные'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Петров, Пётр Николаевич","Иоанн III, собиратель Земли Русской","Исторический роман, начатый Н.В. Кукольником, а со 2-й главы II-й части продолженный и оконченный Петровым",1874,мужской,0,исторический,исторический,,,,,,0,,['аристократия прошлого'],Санкт-Петербург,Отд. изд.,1,0,,['аристократы'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Правдин, В.",Одесские катакомбы,"Роман в двух частях, из записок полицейского агента",1874,мужской,1,"криминальный, социальный",криминальный,уголовный,авантюрный,,,,0,3 лицо,"['преступники', 'нищие']",Санкт-Петербург,Отд. изд.,1,1,antonov_v_odesskie_katakomby_1874.txt,['криминальный мир'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Авсеенко, Василий Григорьевич",Из современного романа,"Сцены, портреты и контуры",1875,мужской,0,социально-психологический,социальный,,,,,,0,3 лицо,['nan'],,Русский мир,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Авсеенко, Василий Григорьевич",Млечный путь,Роман,1875,мужской,0,социально-психологический,социальный,социально-психологический,адюльтерный,светский,антинигилистический,,0,3 лицо,['дворяне'],Москва,Русский вестник,1,1,avseenko_v_mlechnyj_put_1875.txt,['дворяне'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Вовчок, Марко",В глуши,Роман,1875,женский,1,социально-психологический,социальный,социально-психологический,бытовой,,,,0,3 лицо,['дворяне'],,Отечественные записки,0,1,vilinskaya_m_v_glushi_1875.txt,['дворяне'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Гусев, Сергей Сергеевич",Иван Николаевич Истуканов,na,1875,мужской,0,социально-психологический,социальный,,,,,,0,,['разночинцы'],Саратов,Саратовский листок,1,0,,['разночинцы'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Достоевский, Федор Михайлович",Подросток,Роман,1875,мужской,0,социально-психологический,социальный,роман воспитания,социально-психологический,идеологический,,,1,1 лицо,['дворяне'],Санкт-Петербург,Отечественные записки,1,1,dostoevskij_f_podrostok_1875.txt,['дворяне'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Кашкаров, Иван Дмитриевич",Хищники,Роман в двух частях,1875,мужской,0,соц.-психологический,социальный,,,,,,0,,"['дворяне', 'крестьяне']",Санкт-Петербург,Отд. изд.,1,0,,"['дворяне', 'крестьяне']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Костомаров, Николай Иванович",Кудеяр,Историческая хроника в трех книгах,1875,мужской,0,исторический,исторический,исторический,этнографический,фольклорный,,,0,3 лицо,['аристократия прошлого'],Санкт-Петербург,Вестник Европы,1,1,kostomarov_n_kudeyar_1875.txt,['аристократы'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Мельников-Печерский, Павел Иванович",На горах,Рассказ [в журнальной публикации с 1875 г.],1875,мужской,1,семейная хроника,семейный,семейный,этнографический,бытовой,религиозный,хроникальный,0,3 лицо,"['старообрядцы', 'купцы', 'крестьяне']",,Русский вестник,0,1,melnikov_p_na_gorakh_1875.txt,"['сектанты', 'купцы', 'крестьяне']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,True
"Славутинский, Степан Тимофеевич",Капитон Перелетов,Роман,1875,мужской,0,социально-психологический,социальный,,,,,,0,,"['крестьяне', 'дворяне']",,Отечественные записки,0,0,,"['крестьяне', 'дворяне']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Соколов, Александр Алексеевич",Земское дело – семейное дело.,Роман в 3 ч.,1875,мужской,1,социально-психологический,социальный,,,,,,0,,['аристократия прошлого'],Санкт-Петербург,Отд. изд.,1,0,,['аристократы'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Стахеев, Дмитрий Иванович",Наследники,"Повесть в 2 ч., заключающая в себе описание жизни, деятельности, страданий, радостей, увлечений и доблест. поступков одного весьма почтенного и весьма ученого, но отчасти легкомысл. стат. советника и некоторых других лиц, достойных внимания читателей",1875,мужской,0,,,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Фридрих, Ф.",Кто выиграл?,Из современной уголовной хроники,1875,unknown,0,"социально-психологический, детективный",социальный,,,,,,0,,"['разночинцы', 'дворяне']",Санкт-Петербург,Нива,1,0,,"['разночинцы', 'дворяне']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Шеллер-Михайлов, Александр Константинович",Старые гнезда,Роман,1875,мужской,1,,,семейный,бытовой,,,,0,3 лицо,"['дворяне', 'крестьяне']",,Дело,0,1,sheller-mikhajlov_a_starye_gnezda_1875.txt,"['дворяне', 'крестьяне']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Авдеев, Михаил Васильевич",Мои времена в 30-х годах,na,1876,мужской,0,,,,,,,,0,,['nan'],Москва,Молва,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Авдеев, Михаил Васильевич",В сороковых годах,Повесть,1876,мужской,0,социально-психологический,социальный,,,,,,0,3 лицо,['дворяне'],,Вестник Европы,0,0,,['дворяне'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
аноним,Князь Михаил Васильевич Скопин-Шуйский или Москва и Новгород в смутное время в начале семнадцатого века,Исторический роман в 4 частях,1876,unknown,1,исторический,исторический,,,,,,0,,['nan'],Санкт-Петербург,Отд. изд.,1,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Боборыкин, Петр Дмитриевич",Лихие болести,Роман в двух книгах,1876,мужской,0,социально-психологический; любовный,социальный,социально-психологический,любовный,бытовой,,,0,3 лицо,['nan'],,Отечественные записки,0,1,boborykin_p_likhie_bolesti_1876.txt,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Богров, Григорий Исаакович",Еврейский манускрипт,Перед драмой,1876,мужской,0,исторический,исторический,,,,,,0,3 лицо,['народности и этнические группы'],Санкт-Петербург,Отд. изд.,1,0,,['народности и этнические группы'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Загоскин, Михаил Васильевич",Магистр,Роман,1876,мужской,0,социально-психологический,социальный,бытовой,роман воспитания,,,,0,3 лицо,"['духовенство', 'священники']",Санкт-Петербург,"Сборник газеты ""Сибирь""",1,1,zagoskin_m_magistr_1876.txt,['духовенство'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Каразин, Николай Николаевич",Тигрица,Быль,1876,мужской,0,,,приключенческий,экзотический,авантюрный,,,0,1 лицо,"['дворяне', 'народности и этнические группы']",Санкт-Петербург,Отд. изд.,1,1,karazin_n_tigriza_1876.txt,"['дворяне', 'народности и этнические группы']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True
"Ласкос, Изабелла Львовна",При дворе,Роман в трех частях,1876,женский,0,социально-психологический,социальный,,,,,,0,,['nan'],,Русский вестник,0,0,,['nan'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Линев, Дмитрий Александрович",Исповедь преступника,Уголовный роман,1876,мужской,0,социально-психологический,социальный,,,,,,0,1 лицо,['разночинцы'],,Всемирная иллюстрация,0,0,,['разночинцы'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Мамин-Сибиряк, Дмитрий Наркисович",В водовороте страстей,Оригинальный роман,1876,мужской,1,авантюрный,приключенческий,,,,,,0,3 лицо,"['купцы', 'промышленники']",Санкт-Петербург,Отд. изд.,1,0,,['купцы'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
"Марков, Евгений Львович",Черноземные поля,Роман. В двух частях,1876,мужской,0,,,бытовой,крестьянский,этнографический,,,0,3 лицо,['дворяне'],,Дело,0,1,markov_e_chernozemnye_polya_1876.txt,['дворяне'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
